Instance: r150
Bin radius: 16.45
Rho: 2/3
Rotate enable: true
Packed item area: 788.3918999999997
Packed item count: 119
X coordinate of lower left corner,Y coordinate of lower left corner,Item's width,Item's height
-3.2550000000000003,4.005252715158605,2.03,4.59
-15.495000000000001,4.149765277725627,3.87,1.13
-1.2250000000000005,4.2777445215342,2.05,2.73
-10.215,4.33248162846708,1.94,1.4
-11.555,4.3712016542156995,1.34,1.43
13.094999999999999,4.658280401293762,1.95,1.12
-5.245,4.702079420362809,1.99,4.45
7.525,4.8869540608558655,3.19,3.41
-8.205,5.047959420450104,2.96,4.2
-14.915,5.279765277725627,3.36,1.57
-10.155,5.732481628467079,1.95,1.65
13.094999999999999,5.778280401293762,1.58,1.5
-11.434999999999999,5.801201654215699,1.28,4.93
3.8249999999999993,6.099533589147927,1.99,3.47
0.8249999999999993,6.8204948481824506,3.0,3.13
-14.104999999999999,6.849765277725627,2.67,1.53
-1.0450000000000008,7.0077445215342,1.87,2.97
5.8149999999999995,7.037881146902002,1.68,4.04
10.715,7.313762201742957,3.3,1.27
-10.155,7.38248162846708,1.92,1.44
7.494999999999999,8.296954060855866,2.99,4.11
-12.974999999999998,8.379765277725626,1.54,1.45
10.485,8.583762201742957,2.54,1.29
-2.8450000000000006,8.595252715158605,1.8,4.07
-9.855,8.822481628467079,1.65,4.31
-4.6850000000000005,9.15207942036281,1.84,4.86
-8.205,9.247959420450105,3.52,2.89
3.9849999999999994,9.569533589147927,1.83,4.24
0.9649999999999994,9.950494848182451,3.02,3.61
-0.5550000000000008,9.9777445215342,1.52,4.88
5.8149999999999995,11.077881146902001,1.44,3.5
-7.965,12.137959420450105,3.28,1.12
-2.0550000000000006,12.665252715158605,1.5,3.59
0.9649999999999992,13.809533589147927,4.59,1.07
-6.3549999999999995,14.01207942036281,4.3,1.09
-0.5550000000000006,14.879533589147927,4.22,1.07
